,text,target
554,"Rameswari Devi Jairaj Singh is accused of leaving the Ibis Singapore Novena hotel for more than a week while she was meant to be serving her stay-home notice.
CHANNELNEWSASIA.COM
Woman charged for leaving hotel while on stay-home notice, visiting Toa Payoh, Tiong Bahru, Redhill",true
555,"""Free nations deal in true friendship and desire mutual prosperity, not political and corporate kowtows,"" says US Secretary of State Mike Pompeo.
CHANNELNEWSASIA.COM
Pompeo criticises HSBC for 'corporate kowtow' to Beijing",true
556,"Lin Si Ting allegedly said to a KFC employee: ""Wait for you to die, wait for your whole family to die"", before spitting at her.
CHANNELNEWSASIA.COM
Woman charged over KFC spitting incident, intends to claim trial",true
557,"#CNAluxury: People in Tokyo are not letting COVID-19 change their style.
CNALUXURY.CHANNELNEWSASIA.COM
Masks and monochrome: What the Japanese are wearing on Tokyo's streets",true
558,"""Rest in power"": George Floyd has been laid to rest in his hometown of Houston.
CHANNELNEWSASIA.COM
Demands for justice at funeral of George Floyd",true
559,"""Here's an idea that caters for both those who miss the Colston statue and those who don't,"" wrote the secretive street artist on Instagram.
(via CNA Lifestyle)
CNALIFESTYLE.CHANNELNEWSASIA.COM
Street artist Banksy has new take on toppled statue of English slave trader",true
560,"""We need to do more to support transgender and non-binary people, not invalidate their identities,"" said the Harry Potter actor in response to J.K. Rowling's tweets.
(via CNA Lifestyle)
CNALIFESTYLE.CHANNELNEWSASIA.COM
Daniel Radcliffe says 'transgender women are women' after JK Rowling tweets spark row",true
561,"Australia's success in tackling COVID-19 makes it ""one of the safest countries in the world"" for international students, says its education minister.
CHANNELNEWSASIA.COM
Australia rejects China's racism warning to students",true
562,"The Hong Kong government bought US$2.5 billion worth of preference shares as part of an overall US$5 billion bailout for Cathay Pacific.
CHANNELNEWSASIA.COM
Cathay Pacific plans to repay Hong Kong government over three to five years",true
563,"CNA Lifestyle: For when it's time to step out into the world once more. 👠
CNALIFESTYLE.CHANNELNEWSASIA.COM
Shopping for shoes? Style cues from Zoe Tay, Rebecca Lim, Jeanette Aw and more",true
564,"More space is important, but there are other ways of improving living standards, say observers.
CHANNELNEWSASIA.COM
COVID-19: New migrant worker dorms step in the right direction, say support groups - but could more be done?",true
565,"Vietnam has serious climate change challenges. Building massive wind energy infrastructure off its long coastline could be part of the solution.
CHANNELNEWSASIA.COM
Giant offshore wind turbines could help Vietnam tackle immense climate change challenges",true
566,"Chinese laws adopted in recent years have undergone at least one comment-seeking exercise. The national security law should be little different, says an observer.
CHANNELNEWSASIA.COM
Commentary: Chinese legislation actually often involves public consultation",true
567,"As Malaysia gears up for economic recovery, a potential spike in COVID-19 cases and the unresolved political tussle are key risks, say analysts.
CHANNELNEWSASIA.COM
Despite tight financial position, Malaysia’s economy is expected to recover gradually this year: Analysts",true
568,"The number of positive COVID-19 tests among the Washington troops cannot be revealed due to ""operational security"", says a spokesperson.
CHANNELNEWSASIA.COM
Washington troops hit with COVID-19 after George FLoyd protests",true
569,"Britain has the second-highest COVID-19 death toll in the world.
CHANNELNEWSASIA.COM
Britain passes 50,000 coronavirus-related deaths",true
570,"From underground trains to building safety, we take our cities for granted - but COVID-19 will change that permanently, says an observer.
CHANNELNEWSASIA.COM
Commentary: Everything a post-lockdown new normal needs we haven't thought about enough",true
571,"Even though US-China relations have worsened, the US trade deficit with China has improved and that could help cool things down, says an observer.
CHANNELNEWSASIA.COM
Commentary: US-China trade, once the thorn in bilateral ties, could now be the solution",true
572,"Pangolin parts, which fetch a high price on the black market, will no longer be on China's official list of traditional medicines.
CHANNELNEWSASIA.COM
China removes pangolin from traditional medicine list",true
573,"Mark Zuckerberg’s move to review Facebook policy after backlash on Trump's posts is a calculated move, says an observer.
CHANNELNEWSASIA.COM
Commentary: Is Facebook cosying up to US President Donald Trump?",true
574,"Monday saw a single-day record of 105 deaths in Pakistan.
CHANNELNEWSASIA.COM
WHO recommends Pakistan reimpose intermittent lockdowns as COVID-19 cases rise sharply",true
575,"""I watched, he fell harder than was pushed ... Could be a set up?"" wrote US President Donald J. Trump on Twitter.
CHANNELNEWSASIA.COM
Trump calls police injury to elderly protester a 'set up'",true
576,"More than 50 individuals were fined S$300 each for reasons such as not wearing a mask and leaving their home for non-essential purposes.
CHANNELNEWSASIA.COM
5 businesses, 53 people fined for COVID-19 breaches in first week of Phase 1 reopening",true
577,"A fine of up to 100 euros will be imposed on those who do not comply with the new regulation.
CHANNELNEWSASIA.COM
Masks to be compulsory in Spain until COVID-19 'permanently' defeated",true
578,"Police urge the public to be ""considerate to others, especially to service staff who continue to serve the public to the best of their efforts during this difficult period"".
CHANNELNEWSASIA.COM
42-year-old woman to be charged for verbally abusing, spitting at KFC staff member",true
579,"509 COVID-19 patients were discharged today, the highest number in a week. https://cna.asia/2AP1ZDq",true
580,"JUST IN: 3 of the new COVID-19 cases in the community were detected during screening of workers in essential services.
CHANNELNEWSASIA.COM
Singapore reports 218 new COVID-19 cases, 6 cases in the community",true
581,"This will go down as the worst year in the history of aviation, says the International Air Transport Association (IATA), while predicting further losses next year.
CHANNELNEWSASIA.COM
Airline industry headed for US$84 billion net loss in 2020: IATA",true
582,"""An increasing number of families eat only twice a day, or eat only corn, and some are starving,"" says a United Nations spokesperson urging for sanctions on North Korea to be reconsidered.
CHANNELNEWSASIA.COM
Some 'starving' in North Korea as virus measures deepen food crisis: UN expert",true
583,"WATCH: Fancy a Zoom date with a big, friendly, furry creature? CNA Lifestyle got some face time with this capybara at Wildlife Reserves Singapore's River Safari.",true
584,"The government ""simply can't ignore"" anger about racial discrimination, but PM Boris Johnson warned protesters against violence.
CHANNELNEWSASIA.COM
PM Boris Johnson says UK will not ignore anger over racial injustice",true
585,"Singapore has welcomed Malaysia’s proposal for cross-border travel but says details still have to be ironed out.
CHANNELNEWSASIA.COM
Allowing Malaysians to commute to Singapore will boost both countries’ economies: Johor chief minister",true
587,"Malaysia also reported its highest number of COVID-19 recoveries in a single day.
CHANNELNEWSASIA.COM
Malaysia reports 7 new COVID-19 cases, no local transmissions involving Malaysians",true
588,"""It's important to continue to fight for freedom,"" says one of hundreds of people gathered in central Hong Kong to mark a year of protests.
CHANNELNEWSASIA.COM
Hong Kong protesters gather to mark 'million-people' march anniversary",true
589,"Office and building designs will also have to change to minimise the risk of transmission in enclosed spaces, says Lawrence Wong.
CHANNELNEWSASIA.COM
COVID-19: Government will work closely with construction industry to get through ‘difficult patch’",true
590,"“We have to be realistic and gird ourselves for more challenging times. It is not likely that the virus will go away”: Lawrence Wong.
CHANNELNEWSASIA.COM
Singaporeans must stay ‘disciplined and vigilant’, prepare for more challenging times amid COVID-19: Lawrence Wong",true
591,"""It goes against my impressions from the science so far ... ,"" says one professor after the World Health Organization (WHO) said transmission of COVID-19 by people with no symptoms is ""very rare"".
CHANNELNEWSASIA.COM
Experts question WHO comment on 'rare' asymptomatic COVID-19 spread",true
592,"Indonesia relaxed more COVID-19 restrictions for Jakarta yesterday, allowing offices as well as restaurants and shops outside of shopping malls to reopen.
CHANNELNEWSASIA.COM
Indonesia reports 1,043 new COVID-19 cases, biggest daily rise recorded",true
593,WATCH: What are the measures needed for people in Singapore to live amid the ongoing COVID-19 pandemic? Minister Lawrence Wong details these in the second of six national broadcasts on the country’s post-COVID-19 future.,true
594,"Liu Dufeng allegedly received two text messages from DBS Bank on separate days, saying someone had withdrawn S$1,000 and 900 ringgit (S$300) from his bank account.
TODAYONLINE.COM
Construction worker fined S$2,000 for breaching quarantine in attempt to resolve unauthorised bank withdrawals",true
