,text,target
210,"To enhance protection against the Wuhan Coronavirus infection, SIM follows MOE’s precautionary measures closely to mitigate the spread of infection in Singapore - https://www.simge.edu.sg/news/precautionary-measures-to-mitigate-spread-of-the-wuhan-coronavirus-in-singapore/
Source of Infographic: Ministry of Health, Singapore",true
211,"If you are a sneakerhead and can't get enough of Athleisure and Streetwear fashion, then this FRESH giveaway will defo FLEX up your wardrobe. Look out for the reveal. 🤩",true
212,SIM Campus will be closed from 24 Jan to 27 Jan 2020! We would like to wish one and all Happy Chinese New Year!,true
213,We are excited to welcome O Level graduates and parents to SIM. Sit back and let us share with you the possible journey and pathways beyond Os #OurSIMGE,true
214,Our heartiest congratulations to our SIM-University of Southampton graduates! Join us in the celebrations and catch the Live Transmission at 3.00pm: http://www.sim.edu.sg/graduationlive,true
215,It’s almost a wrap! We have a good turnout for the two day events! Looking forward to see the prospects joining us #OurSIMGE,true
216,Today is our last day at The Grassroots’ Club and we will be here till 7pm. Drop by to find out about our programmes! See you around! #OurSIMGE,true
217,"The SIM-University of Southampton graduation ceremony will take place on 17 January. Join us in congratulating our graduands by watching the Live Transmission of the Commencement: http://www.sim.edu.sg/graduationlive
#OurSIMGE",true
218,"Interested to know more about Economics, Management, Finance and Social Sciences programmes? Find out more during the SIM-UOL programme briefing on 18 Jan - http://bit.ly/2Ngqvkm
#OurSIMGE",true
219,We will be here till 7pm tonight. Looking forward to seeing you tomorrow!,true
220,"Nanyang Polytechnic students, pick up your FREE gong cha! Do pop up the grassroots club #OurSIMGE",true
221,"3 Simple Steps - 1) Scan QR Code to register, 2) Proceed to registration counter 3) Collect goodie bag and Gong Cha",true
222,"We are back again at The Grassroots' Club! Students from Nanyang Polytechnic, Empower yourself, drop by to find what programme suits you. Remember to get a bubble tea from us! See you around #OurSIMGE",true
223,"#ICYMI Many thanks to all visitors who came down to our very first SIM Malaysia Open House at Johor Bahru yesterday! Today we will be at Kuala Lumpur’s Four Seasons Hotel. We’ll be here from 11am, so do drop by to support us. See you there!” 🤗🤗 #OurSIMGE",true
224,"Wellness Week – Finding Your Balance
A host of activities await you at our upcoming Wellness Week, so don’t miss out! Join a picnic or mass dance, find out more about your stress level, sing karaoke… the list continues!
Dates: 13-16 Jan 2020
Time: 11am – 5pm
Venue: Student Hub (Blk B, Level 1)
Register for the picnic here: https://tinyurl.com/WWPMB20
Register for the mass dance here: https://tinyurl.com/WWMD20
See you there!",true
225,"We will be having our inaugural Open House in Malaysia this upcoming weekend (11 and 12 Jan 2020) from 11am - 5pm.
11 Jan (Johor Bahru) : Renaissance Hotel
12 Jan (Kuala Lumpur): Four Seasons Hotel
If you or any of your friends / family / relatives are in the midst of looking for a place to study, are interested in Data Science or interested in our panel discussions organised (details on photo!) - we would like to invite YOU!
We are privileged to have Dr James Abdey, Associate Academic Director, EMFSS, London School of Economics and Political Science join us to share on Data Science and the Opportunities & Challenges.",true
226,"Looking for undergraduate options? We have programme briefings on 11 Jan for you to find out more!
SIM-University of London
- IT Undergraduate Programme Briefing - http://bit.ly/2unShVi
SIM-University of Birmingham
- Undergraduate Info Session - http://bit.ly/2N5x9db
#OurSIMGE",true
227,"SIM-UOL started the part-time programme of MSc Professional Accountancy class in 2016 and after several successful intakes, we launched the full-time master’s in 2020. We are pleased to welcome our students from overseas and hope they will be able to learn, network and have fun during their postgraduate stay here! If you are interested to find out more about our program, click the link - https://bit.ly/2sVK9Lg #OurSIMGE #SIM_UOL #globalhero",true
228,Please be informed that SIM will be closed on 24 Dec and 31 Dec.,true
229,"Did you know - The Bubble Tea Factory is the brainchild of Tommy Lee, SIM-UB alumnus and his teammates? He spills the tea on the inspiration behind this whimsical place ✨✨
#OurSIMGE
SIMGE.EDU.SG
Spilling The Tea On Manufacturing Joy - SIM GE Website",true
230,"SAT, 18 JAN
Journeying Beyond 'O's",true
231,"TUE, 14 JAN
Journeying Beyond Poly & 'A's",true
232,"Exams is finally over. Lester receives a call from Aandy who wants to bring him out on a Food Trip. But the food trip turns out to ... Click here to view more
https://youtu.be/to1C5Gl9HXg
YOUTUBE.COM
[4K] SIM Originals: Food Vlog 3 - Food Trip Around SIM",true
233,We hope the students had fun applying computational thinking concept at The Amazing Code Race 👾,true
234,"Today we welcomed some students trying their hands on coding through creative gaming like Minecraft. This workshop, in conjunction with Empire Code, is one of our CSR efforts reaching out to the community. #OurSIMGE ✌️",true
235,"LSE director, Dame Minouche visited SIM on 29 Nov. 🤝",true
236,"Fancy learning how to open your own eatery? Well, Saraven Ravi is doing just that – a Year 2 student currently enrolled in Temasek Polytechnic’s Diploma in Culinary and Catering Management. Passionate about cooking, he wanted to secure a spot in this popular and competitive course and chose to enter it via the Early Admissions Exercise (EAE). With his confident and bubbly personality and a portfolio submission of him preparing a 3-course meal (prawn avocado salad, parmesan baked chicken and chocolate truffles), he easily stood out among the other applicants. Here is his story.
For more information on the EAE process for polytechnics, please visit: www.moe.gov.sg/admissions/direct-admissions/eae
SCHOOLBAG.SG
EAE: Playing to a strength – Food tells my family’s stories",true
237,"One parent has certainly brightened the mask-to-mask interactions among teachers and students at Compassvale Primary School – with a thank-you pack of “ear protectors” that were hand-knitted using soft cotton yarn. Such sweet gestures strengthen our social fabric during times of crisis.
#SGUnited #SingaporeTogether
Compassvale Primary School
3 June at 17:00 ·
One of our caring parents handmade ear protectors using soft cotton yarn to thank all CVPS staff for taking good care of the students.
Thank you for your generous gesture! Much appreciated.
#CompassvalePri
#ThinkersLeadersChampions
#engagement",true
238,"Home-Based Learning (HBL) has been a time of self-development and experimentation for students and teachers alike.
As they settle in to the new school term, we ask the teachers and students of Yio Chu Kang Secondary School how they plan to use what they have learnt from HBL and apply it in the classroom.
#SGUnited #SingaporeTogether",true
239,"Dealing with uncertainty, managing your child’s screen time, and maintaining a sense of gratitude – these are practices three parents have developed to meet the challenges that COVID-19 has thrown our way. They share tips on how you can apply them for yourself.
#SGUnited #SingaporeTogether
SCHOOLBAG.SG
Lessons from the circuit breaker",true
240,"Everyone has a responsibility in keeping our roads safe, especially in the school zones. The Singapore Road Safety Month serves as a timely reminder to be safety-conscious and civic-minded when commuting, as well as encourage our young to play an active role in spreading this message. It is also a part of our emphasis on values education in schools. With more vehicles and people on the road now, let us play our part and be good role models as a pedestrian, passenger, cyclist or driver.
#RoadSafetyForAll #SingaporeTogether
Singapore Road Safety Council
2 June at 09:00 ·
Launch of Singapore Road Safety Month 2020
Today marks the start of the Singapore Road Safety Month 2020 and the theme is “Road Safety for All’’. The focus for this year’s campaign aims to encourage good road safety behaviours among all road users and make our roads safe for everyone.
Motorists and Pedestrians can play their part in road safety and adopt the right safety mindsets as they use the roads. Road safety is a shared responsibility.
What are you waiting for? Follow Mr Zebra’s advice and let’s start to practise good road safety habits today!
#SingaporeRoadSafetyCouncil #SingaporeRoadSafetyMonth #RoadSafetyForAll",true
